TaxID	NAME	GOTTCHA	GOTTCHA2	BWA	KRAKEN2	METAPHLAN2	PANGIA	DIAMOND	CENTRIFUGE	
539	Eikenella corrodens		v	v	v			v	v
2516958								v	
442712	M'Poko virus				v				
18283			v						
1195617	Norovirus Hu/GII-4/CGMH05/2006/TW			v					
1206777	Pseudomonas sp. Lz4W				v	v		v	v
2650472	Collinsella sp. AK_207A							v	
431043	Holospora elegans							v	
3339	Pinus contorta		v						
1819301	Beatrice Hill virus				v				v
1484109	Lichenicola cladoniae				v				
6347	Owenia fusiformis		v						
1922549	Beihai picorna-like virus 120			v	v		v	v	v
1439854	Burkholderia pseudomallei B03			v	v		v		v
342948	Thermococcus onnurineus							v	
434026	Wheat dwarf virus - barley[Germany:Baden:2005]			v					
1239792	Streptococcus mitis 11/5					v			
1328028	Cellulophaga phage phi48:1			v					
1653176	Cereibacter							v	
1896175	Polaribacter sp. KT 15				v			v	
335397	Cotton leaf crumple virus - [AZ]			v					
469589	Bacteroides sp. 2_1_33B					v		v	
1615673	Pseudomonas paralactis							v	
1191323	Vibrio tasmaniensis 1F-155					v			
235201	Lactobacillus virus phiJL1				v				
1736322	Nocardioides sp. Leaf285							v	
222461	Cotton leaf curl Gezira virus-[Okra/Egypt]			v					
1287275	Mesorhizobium sp. LNJC395A00					v		v	
1567029	Escherichia phage vB_EcoM_VR26			v	v		v	v	v
1347788	Geomicrobium sediminis							v	
2789740	Pedobacter endophyticus				v				
1144340	Pseudomonas sp. GM84					v		v	
2135610	Marinobacter sp. PT19DW							v	
1261257	Norovirus Hu/Norwalk/20122/2009/VNM			v					
68247	Streptomyces omiyaensis							v	
1157398	Enterococcus faecalis EnGen0212					v			
21423			v						
1193011	Leptospira fainei serovar Hurstbridge str. BUT 6					v			
1154782	Streptococcus agalactiae FSL S3-105					v			
2621713	unclassified Thioclava							v	
13980			v						
1157636	Streptomyces sp. SolWspMP-sol2th							v	
12029	Enterobacteria phage TH1		v						
1958913	Salmonella phage BSPM4				v				
510665	Hepatitis delta virus dFr2046			v					
669377	Melon mild mottle virus				v		v		v
716541	Enterobacter cloacae subsp. cloacae ATCC 13047	v		v	v	v	v		v
1862322	Delftia sp. UME58							v	
2653216	Bacillus sp. B4-WWTP-NA-D-NA-NA							v	
1383580	Norovirus Hu/GI.1/8McIII/1973/USA			v					
336261	Thermovirga lienii							v	
215829	Sulfitobacter sp. DFL-23							v	
1284814	Klebsiella pneumoniae UHKPC 52					v			
233894	Aeromonas virus 25	v		v	v		v	v	v
8340	Siren		v						
1856685	Pseudomonas sp. TCU-HL1			v	v			v	v
291045	Arthrobacter psychrochitiniphilus							v	
64002	Nevskia ramosa							v	
1765684	Acidibacillus sulfuroxidans							v	
1889784	Roseivirga sp. 4D4							v	
1714373	Microbacterium sp. No. 7			v	v			v	v
5100	Amorphotheca		v						
536018	Mesorhizobium australicum							v	
11951			v						
540995	HIV-1 CRF03_AB			v					
930	Acidithiobacillus thiooxidans		v					v	
2163590	Mycobacterium phage AlishaPH				v				
1805466	Citrobacter phage SH3			v	v		v	v	v
2065037	Torque teno mini virus 11				v				v
1938893	Nocardiopsis sp. L17-MgMaSL7							v	
1841657	Serratia sp. 14-2641							v	
1132444	Methylocystis rosea SV97					v			
5274	Graphiolaceae		v						
648	Aeromonas caviae		v		v			v	v
186497	Pyrococcus furiosus DSM 3638	v		v	v	v	v		v
214439	Hosta virus X	v		v	v	v	v	v	v
37105	Lactobacillus phage JCL1032	v		v	v	v	v	v	v
1882733	Thalassospira sp. MIT1004							v	
45972	Staphylococcus pasteuri				v			v	v
1391029	Faecal-associated gemycircularvirus 1b			v					
15195			v						
161154	Thermanaeromonas toyohensis							v	
12753			v						
1121355	Corynebacterium caspium DSM 44850					v			
1335230	Pseudomonas phage PaBG	v		v	v	v	v	v	v
527027	Bacillus thuringiensis serovar pakistani str. T13001				v	v			
2617988	unclassified Aquiluna							v	
2589990	Vibrio sp. Scap24				v				
194445	Mirabilis mosaic virus	v		v	v	v	v	v	v
444919	Psychromonas aquimarina							v	
15212			v						
1896164	Luteimonas sp. JM171				v				
2492960	Bacillus yapensis							v	
10615	human papillomavirus 40			v					
1945864	Hydrogenophaga sp. A37							v	
17902			v						
1325724	Brevundimonas vancanneytii				v			v	v
2803845	Usitatibacter							v	
707477	Norovirus Hu/GII-4/Miyazaki4/2007/JP			v					
15548			v						
181007	Listeria phage 2389					v			
6179	Digenea		v						
2735900	Achromobacter sp. B4U2B							v	
320856	Bidens mosaic virus	v		v	v		v	v	v
689403	Human bocavirus 1			v					
1197732	Thermococcus sp. EXT9				v			v	
1691957	Brevibacillus phage Powder			v					
1327772	Mycobacterium phage Jobu08	v		v	v	v	v	v	v
1004798	Rotavirus A human/Victoria/CK00006/2004/G1P[8]			v					
871562	Bifidobacterium dentium ATCC 27679					v			
1042399	Lactobacillus delbrueckii subsp. bulgaricus CNCM I-1632					v			
1495067	Halostagnicola sp. A56							v	
1073351	Bacteroides stercoris CC31F					v			
1486424	Mycobacterium phage Bernal13	v		v	v		v	v	v
7491	Trichogramma cordubensis		v						
2590869	Janthinobacterium tructae				v			v	v
307	Pseudomonas sp. KKS102		v						
2709720	Blautia sp. MSK.20.9							v	
217215	Mesoplasma grammopterae							v	
1618260	Avon-Heathcote Estuary associated circular virus 9			v	v		v	v	v
1048208	Geobacillus sp. FW23							v	
1182758	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-2599					v			
585423	Synechococcus sp. KORDI-49			v	v			v	v
1715288	Canary bornavirus 1			v	v		v	v	v
2219217	Lepus americanus faeces associated microvirus SHP1 6472				v				v
5320	Pleurotus		v						
505682	Ureaplasma parvum serovar 3 str. ATCC 27815	v		v	v	v	v		v
509192	Thermoanaerobacter ethanolicus JW 200					v			v
2801	Rhodella violacea		v						
67355	Streptomyces recifensis							v	
1980140	Haloarcula hispanica pleomorphic virus 4				v				
1897631	Reichenbachiella sp. MSK19-1							v	
1555233	Mycobacterium phage Carcharodon			v	v		v	v	v
768493	Serratia sp. AS13	v		v	v	v		v	v
2758958	Bos taurus papillomavirus 23			v					
1399949	Staphylococcus phage YMC/09/04/R1988	v		v	v	v	v	v	v
226910	Pseudomonas batumici							v	
1868658	Human astrovirus	v		v	v		v	v	v
746032	Mobilicoccus pelagius							v	
182710	Oceanobacillus iheyensis				v			v	v
1393714	Staphylococcus aureus M1577						v		
34284	Gossypium turneri		v						
1739444	Staphylococcus sp. HMSC073C12							v	
17810			v						
9606	Homo sapiens				v		v		v
320832	Staphylococcus phage 66	v		v	v	v	v	v	v
552	Erwinia amylovora		v		v			v	v
2249759	Pseudomonas sp. CK-NBRI-02							v	
1398044	Staphylococcus aureus M1429						v		
2093744	Pseudomonas sp. Kh13							v	
487732	Corynebacterium ulceribovis							v	
1643333	Marinitoga sp. 1135							v	
4006	Linum usitatissimum		v						
2649774	unclassified Parabacteroides							v	
228006	Nocardia tenerifensis							v	
164255	Hantavirus SN7			v					
683316	Frankia sp. EI5c							v	
1185684	Xanthomonas axonopodis pv. manihotis str. IBSBF 280					v			
1120755	Plasmodium cynomolgi strain B						v		
37372	Helicobacter bilis			v	v		v	v	v
2749994	Cellulophaga sp. HaHa_2_1							v	
24165			v						
467481	Azospirillum phage Cd	v		v	v	v	v	v	v
1550024	Ruthenibacterium lactatiformans				v			v	v
1736467	Agromyces sp. Root1464							v	
2292374	Ruminococcus sp. OM05-10BH							v	
1122929	Pannonibacter phragmitetus DSM 14782					v			
1914233	Gemmataceae							v	
144185	Leifsonia aquatica							v	
1172185	Nocardia sp. 348MFTsu5.1					v		v	
1715185	Staphylococcus sp. HMSC067F07							v	
2490848	Streptomyces sp. RP5T							v	
1225804	Escherichia phage KBNP135					v			
1623687	Bat polyomavirus 5a	v		v	v		v	v	v
2558279	Streptococcus sp. AN2							v	
16608			v						
1350	Enterococcus							v	
1510440	Bacillus phage Waukesha92	v		v	v		v	v	v
444003	TT virus sle1932			v					
1970093	Clostridium sp. 001							v	
1229908	Candidatus Nitrosopumilus koreensis AR1	v			v	v			v
1497954	Bacteroidales bacterium KA00344							v	
1761876	Paenibacillus sp. cl130							v	
1654886	Salmonella phage 25			v					
536453	Prochlorococcus phage P-SSM3	v		v	v	v	v	v	v
2530377	Micromonospora sp. KC207							v	
2705547	Caballeronia sp. SBC2				v				v
10155	Myocastoridae		v						
991989	Vibrio cholerae HFU-02					v			
292913	Sphingopyxis sp. 113P3			v	v			v	v
561180	Bifidobacterium gallicum DSM 20093 = LMG 11596					v			
522772	Denitrovibrio acetiphilus DSM 12809	v		v	v	v	v		v
2135499	Ralstonia sp. GV074							v	
1454610	Salmonella enterica subsp. enterica serovar Montevideo str. CDC 2011K-1674				v				v
2099387	Tolypothrix sp. PCC 7910				v				
1923113	Hubei picorna-like virus 33			v	v		v	v	v
1275967	Glaesserella parasuis MN-H					v			
1263829	Bibersteinia trehalosi USDA-ARS-USMARC-188			v	v				v
356423	Hepatitis C virus (isolate JK046)			v					
1074067	Streptococcus sobrinus TCI-119					v			
671266	Adlercreutzia caecimuris							v	
17210			v						
1287736	Achromobacter aegrifaciens							v	
1534348	Mycolicibacterium sarraceniae				v				v
1291870	Norovirus Hu/GII/20457/2010/VNM			v					
10668			v						
35712	Leersia oryzoides		v						
1896961	Amycolatopsis sp. AA4				v			v	v
555313	Phocaeicola abscessus							v	
15539			v						
568065	Arenavirus H0380005			v					
363020	Avian leukosis virus HPRS103			v					
1904807	Bradyrhizobium mercantei							v	
1759070	Sphingopyxis sp. H085							v	
2719600	Pseudomonas phage crassa				v				
591019	Staphylothermus hellenicus DSM 12710	v		v	v	v			v
12886	Dapple plum and peach fruit disease viroid		v						
885382	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1010					v			
28332	Human T-lymphotropic virus 3			v					
21212			v						
1932662	Komagataeibacter diospyri							v	
11228			v						
1515439	Paraburkholderia susongensis							v	
404583	Micrococcus sp. A1				v			v	
2608003	Hymenobacter lapidiphilus							v	
144026	Maricaulis salignorans							v	
279572	Agromyces italicus							v	
888828	Haemophilus parainfluenzae ATCC 33392					v			
1115650	Candidatus Pelagibacter ubique HTCC1016					v			
1805955	Bacillus phage Vinny			v					
1301279	Invertebrate iridovirus 22	v		v	v	v	v	v	v
2200716	Opuntia virus 2				v				v
1385420	Francisella sp. W12-1067							v	
2743575	Acinetobacter sp. NEB 394				v			v	
433357	Bidens mottle virus	v		v	v	v	v	v	v
18984			v						
1402515	Pseudomonas aeruginosa BWHPSA015					v			
2675790	Enterobacteriaceae endosymbiont of Macroplea appendiculata				v				
1316181	SFTS virus HNXY_212			v					
1088543	Leptospira weilii str. LNT 1194					v			
47917	Serratia fonticola			v	v		v	v	v
1306950	Klebsiella pneumoniae subsp. pneumoniae 12-3578					v			
1287727	Roseovarius azorensis							v	
1849840	Methylosinus sp. 3S-1							v	
515621	Clostridium botulinum Ba4 str. 657	v		v	v		v		v
1736221	Pseudomonas sp. Leaf48							v	
1558467	Vibrio phage J2			v	v		v	v	v
2716717	Haloarcula sp. JP-L23				v				
2862675	Chryseobacterium sp. GVT01B							v	
2745511	Pseudomonas tensinigenes							v	
1880841	Vibrio sp. 10N.261.45.A1							v	
1912318	Klebsiella phage vB_Kpn_IME260				v				v
1291823	Norovirus Hu/GII/20150/2009/VNM			v					
1225782	Vibrio cholerae VC4370					v			
1381559	Mycobacterium avium subsp. hominissuis 10-5606					v			
204536	Sulfurihydrogenibium azorense Az-Fu1	v		v	v	v	v		v
1283073	Vibrio phage VCO139			v	v				
1922573	Beihai picorna-like virus 30			v	v		v	v	v
151536	Lactococcus phage bIL286	v		v	v	v	v	v	v
2135614	Thalassospira sp. 11-3							v	
2605695	Methanosarcina sp. DH1							v	
1569056	Elderberry carlavirus E			v	v		v	v	v
1923332	Hubei virga-like virus 17			v	v		v	v	v
665941	Coprobacillus sp. 3_3_56FAA					v		v	
1241966	Norovirus Hu/GII.4/Berowra/NSW767L/2012/AU			v					
1169178	Salinispora arenicola CNS051					v			
2014805	Mesorhizobium wenxiniae							v	
4163	Digitalis		v						
1464546	Acidiphilium sp. JA12-A1							v	
747457	Pseudoalteromonas sp. SANK 73390				v			v	
6992			v						
194690	unclassified Pseudoalteromonas							v	
3505	Betula pendula		v						
707461	Norovirus Hu/GII-4/Kumamoto2/2007/JP			v					
1795032	Mycobacterium virginiense							v	
880161	Micromonas sp. RCC1109 virus MpV1	v		v	v		v	v	v
526989	Bacillus cereus F65185				v				
892	Desulfuromonas sp.		v						
12122	Foot-and-mouth disease virus - type SAT 1		v	v					
673457	Norovirus dog/GVI.1/HKU_Ca026F/2007/HKG				v				v
887826	Chickpea chlorosis virus-B			v					
1871002	Acidaminococcus timonensis							v	
157777	Pea streak virus			v	v		v	v	v
659352	Streptomyces sp. SN-593				v				
480813	Tatumella saanichensis							v	
1655659	Gokushovirinae Fen7875_21			v	v		v	v	v
2500826	Acinetobacter phage AbKT21phiIII				v				
1792309	Chryseobacterium sp. FP211-J200							v	
2856338	Bacillus sp. FDAARGOS_1420							v	
1776578	Streptococcus sp. DD04							v	
1526550	Sulfitobacter phage NYA-2014a			v	v		v	v	v
1288394	Aeromonas hydrophila ML09-119	v		v	v	v			v
502108	Bovine respiratory coronavirus AH187			v					
2861964	Pseudoalteromonas sp. CR1							v	
661979	Brachybacterium squillarum							v	
1736263	Methylobacterium sp. Leaf122							v	
1592084	Sewage-associated circular DNA virus-17			v	v		v	v	v
1965635	Pseudoflavonifractor sp. An44							v	
1286279	Serratia sp. C-1							v	
25813			v						
21383			v						
43753	Hippoboscoidea		v						
535744	Cronobacter universalis							v	
497973	Salmonella enterica subsp. enterica serovar Typhi str. E98-0664					v			
1162294	Serratia marcescens LCT-SM213					v			
1354304	Xenorhabdus poinarii G6			v	v				v
2675153	Providencia sp. wls1921							v	
1980428	High Plains wheat mosaic emaravirus			v	v		v	v	v
2512130	Rhizobium sp. BK068							v	
1096142	Ovine hokovirus				v		v		v
765054	Human papillomavirus 122			v					
1664069	Bacillus glycinifermentans			v	v		v	v	v
289003	Pseudomonas borbori							v	
7544	Cryptops		v						
1031564	Campylobacter insulaenigrae NCTC 12927			v	v		v		v
1230253	Herbert virus strain F23/CI/2004				v		v		v
1527531	Escherichia phage HY02			v	v		v	v	v
10469	unidentified baculovirus		v						
864702	Leptolyngbyaceae cyanobacterium JSC-12					v		v	
1519400	Sewage-associated gemycircularvirus 5	v		v	v		v	v	v
2213015	Pseudomonas sichuanensis							v	
797210	Halopiger xanaduensis SH-6	v		v	v	v	v		v
40522	Listeria phage A500	v		v	v	v	v	v	v
471511	Bifidobacterium bombi							v	
228899	Peribacillus asahii				v			v	v
2109913	Melaminivora sp. SC2-9				v			v	v
5959	Blepharisma		v						
206403	Sulfurovum lithotrophicum			v	v		v	v	v
47860	Micromonospora fulviviridis							v	
86193	Sphingobium abikonense							v	
152794	Corynebacterium efficiens							v	
1165146	Lactococcus phage ASCC395			v					
35804	Rhodovulum adriaticum							v	
268783	Sugarcane streak Egypt virus - [Aswan]			v					
1481453	Mosavirus A2	v		v	v		v	v	v
2170405	Panthera leo polyomavirus 1				v				v
1095026	Demequina sediminicola							v	
5125	Hypocreales		v						
1261622	Thioalkalivibrio sp. ALJ2					v		v	
1108810	Feline picornavirus	v		v	v	v	v	v	v
43764	Tiger puffer nervous necrosis virus	v		v	v		v	v	v
289			v						
2213058	Marinomonas piezotolerans							v	
1703926	Streptomyces sp. MJM1172							v	
13240			v						
1261101	Achimota virus 2	v		v	v		v	v	v
2615019	unclassified Olleya							v	
25231			v						
413882	[Polyangium] brachysporum			v			v	v	v
2594457	Streptomyces sp. RLB3-6				v			v	
1053551	Komagataeibacter sucrofermentans							v	
878260	Rhododendron virus A	v		v	v	v	v	v	v
1142	Synechocystis							v	
1425363	Carrot Ch virus 1	v		v	v		v	v	v
10791	Canine parvovirus strain N		v						
566027	Micrococcus yunnanensis							v	
2652891	Mycobacterium phage JackSparrow				v				
1074094	Streptococcus sobrinus TCI-2					v			
1298929	Pasteurella multocida 1500C					v			
1870951								v	
5551	Trichophyton rubrum		v						
1897740	Salmonella phage ST-118				v				
1454891	Rotavirus A RVA/Human-wt/BTN/BTN-43/2010/G1P[8]			v					
411464	Desulfovibrio piger ATCC 29098					v			
1343079	Burkholderia pseudomallei MSHR338					v			
2780141	Dietzia sp. SYD-A1							v	
1668			v						
9427			v						
19618			v						
29276	Bean common mosaic virus strain Blackeye			v					
206349	Hydrogenophilaceae							v	
2587159	Rhodococcus sp. AK5							v	
1098914	Layer flavivirus CJD05			v					
351094	Paucisalibacillus							v	
1329838	Enterobacter sp. BIDMC 26							v	
1334051	Mycobacterium tuberculosis TRS5				v				
1470176	Actinoalloteichus hoggarensis			v	v		v	v	v
989396	Pseudovibrio sp. Ad13							v	
60137	Sulfitobacter pontiacus				v			v	
1245469	Bradyrhizobium oligotrophicum S58	v		v	v	v	v		v
1961714	Pseudomonas sp. SCPG-7							v	
2816036	Muricauda sp. CAU 1633							v	
2014233	Thaumasiovibrio							v	
1227480	Halorubrum hochstenium							v	
2079134	Dishui lake phycodnavirus 1				v				v
1316410	Streptococcus sp. HSISS1				v			v	
2507582	Rhodococcus sp. ABRD24				v				v
1589754	Paenibacillus phage Shelly				v				v
153948	Nitrosomonas sp. AL212	v		v	v	v		v	v
2207	Methanosarcina		v					v	
17030			v						
1313293	Borrelia anserina BA2				v				
53193	Iresine viroid 1				v	v			v
2135788	Glycomyces sp. MMG10089							v	
1667376	Brucella phage 281_141			v					
1761880	Paenibacillus sp. yr247							v	
1070415	Human papillomavirus 142			v					
2530144	Mycobacterium phage Ringer				v				
502101	Feline coronavirus UU2			v					
1739325	Staphylococcus sp. HMSC065C10							v	
607712	Neisseria shayeganii				v			v	
587872	Yimella lutea							v	
2493631	Flavobacterium zhairuonense							v	
526991	Bacillus cereus AH676				v				
1071506	Mycobacterium phage RidgeCB	v		v	v		v	v	v
1617448	Geminocystis sp. NIES-3709			v	v			v	v
981539	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	v		v	v	v			v
1627892	Dokdonia pacifica							v	
1526412	Microbacterium endophyticum				v				v
67363	Streptomyces sindenensis							v	
2592069	Mycolicibacterium sp. 018/SC-01/001							v	
1761910	Vibrio sp. MEBiC08052							v	
1519482	Streptomyces sp. XY58							v	
2698828	Sphingomonas lacunae				v				
2806099	Micromonospora sp. STR1s_5							v	
1114942	Pig stool associated circular ssDNA virus GER2011	v		v	v		v	v	v
6646	Incirrata		v						
19099			v						
1634517	Citromicrobium sp. WPS32							v	
1843210	Anaerocolumna							v	
1736509	Ensifer sp. Root278							v	
2683967	Mycoplasma sp. NEAQ87857				v				v
1041831	Lake Sinai virus 2			v	v		v	v	v
1169269	Staphylococcus aureus M1224					v	v		
406984	Chlamydia pneumoniae LPCoLN	v		v	v	v			v
1855345	Bacillus sp. RRD69							v	
1402772	Staphylococcus aureus M1285						v		
2579791	Synechococcus sp. PCC 11901				v			v	
1182590	Pseudomonas pseudoalcaligenes CECT 5344			v	v	v			v
17247			v						
457431	Streptomyces filamentosus NRRL 15998					v			
81931	Sweet potato chlorotic stunt virus	v		v	v	v	v	v	v
1437324	Pullulanibacillus pueri							v	
712	Pasteurellaceae							v	
1938809	Paraburkholderia sp. BL9I2N2							v	
1341711	Mycobacterium tuberculosis PanR0202				v				
21695			v						
1672380	Haartman Institute snake virus				v				
1891737	Pan troglodytes polyomavirus 5	v		v	v		v	v	v
